job_title,job_date,comp_name,comp_type,comp_size,eco_activity,region,city,benefits,contract,positions,exper,gender,Salary,is_tech_job
Manager,2022-12-14,شركة طاولة سبعة لتقديم الوجبات,1,SA,Trade and Retail,Makkah,JEDDAH,0,1,1,4,1,6000.0,0
Accountant,2022-12-14,شركة نجران للتجارة والمقاولات,1,MB,Technical Services,Eastern,RAHIMAH,0,1,1,2,0,5000.0,0
Analyst,2022-12-14,مصنع سلطان فهيد احمد الشهري للصناعة,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,2,2,4500.0,0
HR Specialist,2022-12-14,شركة دروز للاثاث,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Salesperson,2022-12-14,مؤسسة غصن الاثير التجارية,1,SB,Trade and Retail,Makkah,MAKKAH AL MUKARRAMAH,0,1,10,0,1,4000.0,0
Engineer,2022-12-14,شركة درب الشهاب لتقنية المعلومات شركة شخص واحد,1,MA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,4,0,2,5200.0,0
Manager,2022-12-14,شركة الصخور العربية للصناعة,1,SB,Technical Services,Eastern,AL JUBAIL,0,1,1,0,0,5000.0,0
Administrative Assistant,2022-12-14,مؤسسة الورد العربي لتقديم الوجبات,1,SB,Food Services,Makkah,JEDDAH,1,1,1,0,2,4000.0,0
Receptionist,2022-12-14,شقق قصر السحاب للشقق المفروشة,1,SA,Construction and Real Estate,Eastern,ATH THUQB,0,1,1,0,1,4000.0,0
Salesperson,2022-12-15,شركة الأجهزة الايطالية التجارية,1,MA,Trade and Retail,Makkah,JEDDAH,1,1,5,2,0,4000.0,0
Developer,2022-12-15,مؤسسة غيوث الحاسب لتقنية المعلومات,1,SB,Technology and Communications,Qassim,AL BUKAYRIYAH,0,1,1,2,2,7000.0,1
Engineer,2022-12-15,صيانة ونظافة المباني والمرافق فهد عبدالعزيز المثري,1,MC,Tertiary and Services,Al Baha,AL BAHA,0,1,2,0,0,8400.0,0
Engineer,2022-12-15,مؤسسة غيوث الحاسب لتقنية المعلومات,1,SB,Technology and Communications,Qassim,AL BUKAYRIYAH,0,1,1,4,0,7000.0,0
Lawyer,2022-12-15,مكتب عقاب مسفر الحربي للمحاماه,1,SB,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,2,0,2,4000.0,0
Technician,2022-12-15,صيانة ونظافة المباني والمرافق فهد عبدالعزيز المثري,1,MC,Tertiary and Services,Al Baha,AL BAHA,0,1,2,4,0,5700.0,0
Technician,2022-12-15,صيانة ونظافة المباني والمرافق فهد عبدالعزيز المثري,1,MC,Tertiary and Services,Al Baha,AL BAHA,0,1,1,4,0,5700.0,0
Electrician,2022-12-15,صيانة ونظافة المباني والمرافق فهد عبدالعزيز المثري,1,MC,Tertiary and Services,Al Baha,AL BAHA,0,1,1,2,0,5700.0,0
Accountant,2022-12-15,شركة سول المتقدمة المحدودة,1,MC,Food Services,Al Baha,AL BAHA,0,1,1,2,2,6000.0,0
Receptionist,2022-12-15,مجمع روت الطبي,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,1,1,6,2,1,4000.0,0
Analyst,2022-12-15,شركة كراء لخدمات الأعمال,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,4,0,2,4000.0,0
Salesperson,2022-12-15,ورشة بداية الامان للصيانة,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Salesperson,2022-12-15,مؤسسة المحيط الدولي للتجارة,1,SB,Trade and Retail,Hail,HAIL,0,1,2,2,2,4000.0,0
Receptionist,2022-12-15,مقهى رافال الجنوب لتقديم المشروبات,1,SA,Trade and Retail,Asir,KHAMIS MUSHAYT,0,1,1,0,1,4000.0,0
HR Specialist,2022-12-15,شركة صندوق الرقمي للاتصالات و تقنية المعلومات,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,0,4050.0,0
Salesperson,2022-12-15,مؤسسة ديوان الدانه التجارية,1,SB,Trade and Retail,Eastern,AD DAMMAM,0,1,1,4,2,4800.0,0
Accountant,2022-12-15,شركة رزانة لتشغيل الفنادق,1,SB,Tertiary and Services,Makkah,AL HAFAIR,0,1,1,2,0,6000.0,0
Nurse,2022-12-15,مجمع الدكتور أمير حسن زقزوق الطبي,1,MA,Healthcare and Pharmaceuticals ,Eastern,ABRAQIYAH,0,1,8,0,2,5000.0,0
Analyst,2022-12-15,مكتب دار الابتكار للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,1,6000.0,0
Secretary,2022-12-15,مكتب دار الابتكار للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,1,5000.0,0
Salesperson,2022-12-15,شركة الفجر الاحمر التجارية,1,SA,Trade and Retail,Eastern,AD DAMMAM,1,1,1,0,0,5000.0,0
Engineer,2022-12-15,مكتب دار الابتكار للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,0,7000.0,0
Secretary,2022-12-15,شركة أصداف ابحر العقاريه شركة شخص واحد,1,SB,Construction and Real Estate,Makkah,JEDDAH,0,1,1,0,1,8500.0,0
Accountant,2022-12-15,شركة أصداف ابحر العقاريه شركة شخص واحد,1,SB,Construction and Real Estate,Makkah,JEDDAH,0,1,1,2,0,5500.0,0
Manager,2022-12-15,شركة الساعد الدولية المحدودة,1,MB,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,2,0,7500.0,0
Switchboard Operator,2022-12-15,مقهى رافال الجنوب لتقديم المشروبات,1,SA,Trade and Retail,Asir,KHAMIS MUSHAYT,0,1,1,0,1,4000.0,0
Electrician,2022-12-15,صيانة ونظافة المباني والمرافق فهد عبدالعزيز المثري,1,MC,Tertiary and Services,Al Baha,AL BAHA,0,1,2,0,0,8400.0,0
Receptionist,2022-12-16,نسمة بحر للوحدات السكنية,1,SA,Tertiary and Services,Jazan,AL SHUQAYQ,0,1,1,0,1,4200.0,0
Switchboard Operator,2022-12-16,شركة جواهر طيبة للبلك,1,SB,Tertiary and Services,Madinah,AL MADINAH AL MUNAWARAH,1,1,2,0,1,3200.0,0
Salesperson,2022-12-16,مؤسسة تموين القهوة للمواد الغذائية,1,SA,Trade and Retail,Makkah,JEDDAH,0,1,2,0,0,4000.0,0
Engineer,2022-12-16,مكتب السا للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Makkah,JEDDAH,0,1,1,0,2,7000.0,0
Writer,2022-12-17,مؤسسة نهلاء عبدالله حسن العبدالعزيز للزجاج,1,SB,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,2,0,4000.0,0
Analyst,2022-12-17,شركة مصنع السعد للحديد,1,MA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,1,1,1,0,0,5000.0,0
Accountant,2022-12-17,مؤسسة انيسة القصيم التجارية,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Salesperson,2022-12-17,شركة ديار بيكري التجارية,1,MA,Technical Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Salesperson,2022-12-17,مؤسسة حسن علي حسن السيد لتقديم المشروبات,1,MB,Food Services,Makkah,AL QUNFIDAH,0,1,6,0,0,4000.0,0
Dentist,2022-12-17,مجمع ابتسامة جده الطبي,1,SB,Healthcare and Pharmaceuticals ,Makkah,JEDDAH,0,1,5,0,1,4500.0,0
Artist,2022-12-18,شركة ببليسكرين ميديا للدعاية والاعلان شركة شخص واحد,1,SA,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,2,1,6000.0,0
Real Estate Broker,2022-12-18,مكتب الوسيط المباشر العقاري,1,SA,Construction and Real Estate,Hail,HAIL,0,0,1,2,2,3198.0,0
Secretary,2022-12-18,مؤسسة عبدالرحمن جمال عبدالرحمن الزامل للمقاولات,1,SB,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,0,1,4500.0,0
Writer,2022-12-18,شركة كمال حسن الوسية المحدودة,1,MA,Logistics and Transportation,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Analyst,2022-12-18,شركة ببليسكرين ميديا للدعاية والاعلان شركة شخص واحد,1,SA,Tertiary and Services,Riyadh,AR RIYADH,1,1,2,2,1,6000.0,0
Engineer,2022-12-18,شركة عبدالله سليمان بن محمد المطرودي للمقاولات,1,SB,Tertiary and Services,Makkah,AT TAIF,0,1,1,0,0,6000.0,0
Pharmacist,2022-12-18,صيدلية ماربل,1,SA,Healthcare and Pharmaceuticals ,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,2,5000.0,0
Analyst,2022-12-18,مؤسسة لمكو لغيار الزيوت,1,SB,Technical Services,Eastern,AL HUFUF,0,1,1,4,2,7000.0,0
Manager,2022-12-18,شركة توفيق بن حسن جوهرجي للحراسات الأمنية,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,1,7,2,6000.0,0
Receptionist,2022-12-18,مؤسسة راكان بهجت احمد زاهد لتقديم الوجبات,1,SB,Food Services,Riyadh,AR RIYADH,0,1,2,2,1,4000.0,0
Engineer,2022-12-18,مكتب ناصر بريك عبدالله الصفار للاستشارات الهندسية,1,SA,Consulting and Profissonal Services,Eastern,AL KHOBAR,0,1,3,0,2,5000.0,0
Analyst,2022-12-18,شركة ببليسكرين ميديا للدعاية والاعلان شركة شخص واحد,1,SA,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,2,1,6000.0,0
Analyst,2022-12-19,شركة مصنع الجواد للبلاستيك والتغليف المرن,1,MC,Industrial Manufacturing,Eastern,AL UYUN,1,1,2,0,2,4170.0,0
Manager,2022-12-19,مؤسسة اشغال الكهرباء للمقاولات العامة,1,SA,Technical Services,Eastern,AL MUBARRAZ,1,1,1,0,0,5040.0,0
Analyst,2022-12-19,شركة نون الجمال للتزيين النسائي,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,1,0,1,4000.0,0
HR Specialist,2022-12-19,شركة الشرقية العالمية للتجارة,1,MB,Trade and Retail,Makkah,JEDDAH,0,1,1,2,0,5000.0,0
Teacher/Trainer,2022-12-19,مدارس  الأختيار الاول الاهلية,1,SB,Education,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Manager,2022-12-19,شركة توفيق بن حسن جوهرجي للحراسات الأمنية,1,SB,Tertiary and Services,Asir,ABHA,0,1,1,2,2,6000.0,0
Switchboard Operator,2022-12-19,مؤسسة سلطان عبدالله صويلح المطيرى للمقاولات,1,SB,Technical Services,Madinah,YANBU,0,1,1,0,0,4000.0,0
Accountant,2022-12-19,حلاق ديوان الدانه للحلاقة,1,SA,Tertiary and Services,Eastern,AD DAMMAM,0,1,2,2,2,4500.0,0
Manager,2022-12-19,شركة الزي للتجارة,1,MA,Trade and Retail,Eastern,DHAHRAN,1,1,1,2,2,4500.0,0
Salesperson,2022-12-19,مجمع الرائعه الاقتصاديه التجاري,1,SA,Technical Services,Al Baha,AL AQIQ,0,1,2,0,1,4000.0,0
Receptionist,2022-12-19,فندق قصر الواحة الفندقية,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,4,2,2,4500.0,0
Salesperson,2022-12-19,شركـة مجموعة المساع المحدودة,1,SA,Trade and Retail,Makkah,JEDDAH,0,1,2,2,2,5000.0,0
Analyst,2022-12-19,شركة مصدر الحياة للصناعات الغذائية,1,L,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,10,0,2,5500.0,0
Clerk,2022-12-19,شركة الرهدن,1,L,Tertiary and Services,Eastern,AD DAMMAM,1,1,2,0,2,4500.0,0
Salesperson,2022-12-19,شركة متاجر رمانة التجارية,1,MA,Food Services,Riyadh,ABA ASLAB,0,1,10,0,0,4500.0,0
Salesperson,2022-12-19,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Food Services,Riyadh,AR RIYADH,0,1,50,0,0,4000.0,0
Salesperson,2022-12-19,شركة أطياب غناتي التجارية,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,10,2,1,4000.0,0
Analyst,2022-12-19,شركة الصخرة المشرفة والسارية الخضراء للاستشارات الهندسية,1,MB,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,1,5000.0,0
Analyst,2022-12-19,شركة بروج للكابلات,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,2,2,6000.0,0
Salesperson,2022-12-19,شركة المشروبات والاطعمة الغذائية,1,SB,Food Services,Riyadh,AR RIYADH,0,1,6,0,2,4000.0,0
Technician,2022-12-19,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,0,4500.0,0
Manager,2022-12-19,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,4,0,7000.0,0
Engineer,2022-12-19,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,4,0,7000.0,0
Manager,2022-12-19,نادي لاعب بادل الرياضي,1,SA,Gym and Fitness,Asir,ABRAQ AN ,0,1,1,0,0,6500.0,0
Analyst,2022-12-19,شركة بروج للكابلات,1,SA,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,2,2,6000.0,0
Salesperson,2022-12-19,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Tertiary and Services,Riyadh,AR RIYADH,0,1,50,0,0,4000.0,0
Manager,2022-12-19,مؤسسة وجيه بن عبدالرحمن بن محمد معلم للصيانة والنظافة,1,MB,Tertiary and Services,Asir,ABHA,0,1,30,2,2,4500.0,0
Administrative Assistant,2022-12-19,مركز شذى محمد بن حمد الكثيري ضيافة الأطفال الأهلية,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,2,2,1,4000.0,0
Teacher/Trainer,2022-12-19,مركز شذى محمد بن حمد الكثيري ضيافة الأطفال الأهلية,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,3,0,1,3200.0,0
Technician,2022-12-19,مصنع الاعشاب الشرقية للصناعة,1,SA,Technical Services,Eastern,AD DAMMAM,1,1,1,4,0,5000.0,0
Electrician,2022-12-19,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,4,0,7000.0,0
Salesperson,2022-12-19,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,4,2,7000.0,0
Analyst,2022-12-20,شركة محمد احسان محمود عبدالحي عارف,1,MB,Food Services,Makkah,JEDDAH,0,1,1,0,1,5000.0,0
Receptionist,2022-12-20,شركة محمد احسان محمود عبدالحي عارف,1,MB,Food Services,Makkah,JEDDAH,0,1,2,0,1,5000.0,0
Manager,2022-12-20,مؤسسة البراق المضيء للنقليات,1,SB,Logistics and Transportation,Asir,KHAMIS MUSHAYT,0,1,1,0,2,4000.0,0
Engineer,2022-12-20,مكتب مدارات للاستشارات الهندسية,1,MB,Construction and Real Estate,Hail,HAIL,0,1,1,10,0,15000.0,0
Salesperson,2022-12-20,شركة بيت قطن للتجارة شركة شخص واحد,1,MA,Trade and Retail,Eastern,AL BATALI,0,1,5,0,2,4000.0,0
Chemist,2022-12-20,شركة الغدير الدوليه للتسويق,1,SA,Trade and Retail,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,1,5500.0,0
Accountant,2022-12-20,مؤسسة سلاسل بابل للمقاولات,1,SB,Construction and Real Estate,Makkah,GHITHAH,1,1,1,0,1,4000.0,0
Analyst,2022-12-20,شركة الذهبيه الهندسيه للمقاولات (شركة شخص واحد),1,MC,Construction and Real Estate,Riyadh,AR RIYADH,1,1,4,2,2,4000.0,0
Accountant,2022-12-20,شركة خدمات للوقود,1,SB,Trade and Retail,Riyadh,AR RIYADH,1,1,1,2,1,4000.0,0
Engineer,2022-12-20,شركة الحبيب للتجارة والتعهدات التجارية المحدودة,1,G,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,2,0,8400.0,0
Accountant,2022-12-20,شركة الصخرة المشرفة والسارية الخضراء للاستشارات الهندسية,1,MB,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,1,5000.0,0
Writer,2022-12-20,شركة عبدالرؤف عبدالوهاب العيد للاستشارات المهنية,1,SA,Tertiary and Services,Riyadh,ABA ASLAB,0,1,9,2,1,6000.0,0
Switchboard Operator,2022-12-20,شركة إرتقاء المتحدة لاجهزة السلامة,1,SA,Technical Services,Makkah,JEDDAH,0,1,1,2,1,4000.0,0
Analyst,2022-12-20,مكتب مدارات للاستشارات الهندسية,1,MB,Construction and Real Estate,Hail,HAIL,0,1,1,10,0,12000.0,0
Developer,2022-12-20,مكتب مدارات للاستشارات الهندسية,1,MB,Construction and Real Estate,Hail,HAIL,0,1,1,4,0,9000.0,1
Switchboard Operator,2022-12-20,مكتب مدارات للاستشارات الهندسية,1,MB,Construction and Real Estate,Hail,HAIL,0,1,2,2,0,3000.0,0
Artist,2022-12-20,مكتب مدارات للاستشارات الهندسية,1,MB,Construction and Real Estate,Hail,HAIL,0,1,1,4,0,7000.0,0
Manager,2022-12-20,مؤسسة عبر السوق لتقنية المعلومات,1,SA,Tertiary and Services,Makkah,JEDDAH,0,1,3,2,1,6000.0,0
Analyst,2022-12-20,شركة بيانات و دعم القرار للاستشارات في مجال الاتصالات وتقنية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,1,1,4,0,2,7200.0,0
Secretary,2022-12-20,شركة كاف الرقمية للدعاية والاعلان,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,4,0,4500.0,0
Artist,2022-12-20,شركة بيانات و دعم القرار للاستشارات في مجال الاتصالات وتقنية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,2,4,1,5000.0,0
Salesperson,2022-12-20,شركة صندوق الرقمي للاتصالات و تقنية المعلومات,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,2,0,2,5500.0,0
Manager,2022-12-20,ورشة اضواء المشاعل للحدادة والالمنيوم,1,SA,Technical Services,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,0,0,4000.0,0
Administrative Assistant,2022-12-20,مؤسسة اتجاهات النجاح للمقاولات,1,SB,Construction and Real Estate,Riyadh,AR RIYADH,1,1,1,0,1,4000.0,0
Artist,2022-12-21,مؤسسة فايز مبارك الحربي للتجارة,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,1,5000.0,0
Salesperson,2022-12-21,شركة الزي للتجارة,1,MA,Trade and Retail,Riyadh,AR RIYADH,1,1,4,2,2,4000.0,0
Accountant,2022-12-21,شركة ورشة التشكيل المعدني للحدادة,1,SB,Construction and Real Estate,Makkah,JEDDAH,0,1,1,4,0,5000.0,0
Analyst,2022-12-21,مؤسسة نخبة الهواء للتكييف والتبريد,1,SB,Technical Services,Riyadh,AR RIYADH,1,1,1,2,0,4000.0,0
Engineer,2022-12-21,شركة الاداء المتوازن للمقاولات,1,MC,Construction and Real Estate,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,7,0,7000.0,0
Manager,2022-12-21,مصنع مكسرات مرح للصناعات الغذائية,1,SB,Technical Services,Asir,AL 'AMMAR,0,1,1,2,1,4000.0,0
Salesperson,2022-12-21,مؤسسة كيدز تويز التجارية,1,SB,Trade and Retail,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,0,2,4000.0,0
Salesperson,2022-12-21,شركة الفصل الخامس للتجارة,1,SB,Food Services,Riyadh,AL KHARJ,0,1,6,0,0,4500.0,0
Switchboard Operator,2022-12-21,شركة الفصل الخامس للتجارة,1,SB,Food Services,Riyadh,AL KHARJ,0,1,4,0,1,4500.0,0
Salesperson,2022-12-21,شركة الفصل الخامس للتجارة,1,MA,Food Services,Asir,TANUMAH,0,1,4,0,0,4500.0,0
Driver,2022-12-21,مؤسسة انيسة القصيم التجارية,1,SA,Trade and Retail,Qassim,AD DALFA',0,1,1,2,0,4000.0,0
Accountant,2022-12-21,مؤسسة تسوق الغذائية التجارية,1,SB,Technical Services,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Salesperson,2022-12-21,مصنع مكسرات مرح للصناعات الغذائية,1,SB,Technical Services,Asir,AL 'AMMAR,0,1,3,0,1,4000.0,0
Accountant,2022-12-21,شركة مقر العالم للسفريات,1,MA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,2,5000.0,0
Analyst,2022-12-21,شركة رتال شركة مساهمة مقفلة,1,SA,Construction and Real Estate,Riyadh,AR RIYADH,1,1,1,4,1,6000.0,0
Manager,2022-12-21,شركة بيانات و دعم القرار للاستشارات في مجال الاتصالات وتقنية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,4,1,8000.0,0
Secretary,2022-12-21,شركة بيانات و دعم القرار للاستشارات في مجال الاتصالات وتقنية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,2,4,1,6000.0,0
Auditor,2022-12-21,مطاعم تراث الدمشقية للوجبات السريعة,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,0,1,0,2,4500.0,0
Accountant,2022-12-21,مؤسسة فكرة اليمامة للمقاولات,1,L,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,0,2,5000.0,0
Mechanic,2022-12-21,مؤسسة لمكو لغيار الزيوت,1,SB,Technical Services,Eastern,AL HUFUF,0,1,10,0,0,5000.0,0
Analyst,2022-12-21,شركه دار السلام,1,MA,Construction and Real Estate,Riyadh,ATH THUMAMAH,0,1,2,2,2,4000.0,0
Analyst,2022-12-21,شركة بيانات و دعم القرار للاستشارات في مجال الاتصالات وتقنية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,3,2,1,10000.0,0
Salesperson,2022-12-21,شركة عالم الكهرباء للمقاولات,1,MB,Technical Services,Eastern,AD DAMMAM,0,1,3,0,2,5000.0,0
Hair Stylist,2022-12-21,رمز الموضه للتزيين النسائي,1,SA,Tertiary and Services,Riyadh,ABA ASLAB,0,1,3,0,1,3500.0,0
Administrative Assistant,2022-12-21,شركة الاقبال لتصنيع المواد العاكسه,1,MA,Technical Services,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Analyst,2022-12-21,شركة المطور العصري للمصاعد,1,SA,Technical Services,Makkah,JEDDAH,0,1,1,2,2,5000.0,0
Writer,2022-12-21,شركة الاسنان الجميلة الطبي,1,MA,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,2,2,1,4500.0,0
Lawyer,2022-12-21,شركة حازم بهجت المدني للمحاماة والاستشارات القانونية شركة شخص واحد,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,2,0,4000.0,0
Engineer,2022-12-21,مؤسسة تلال ألمى لاجهزة السلامة,1,MA,Technical Services,Riyadh,AR RIYADH,1,1,1,2,2,7000.0,0
Secretary,2022-12-21,شركة رتال شركة مساهمة مقفلة,1,SA,Construction and Real Estate,Riyadh,AR RIYADH,1,1,1,4,1,6000.0,0
Salesperson,2022-12-21,مؤسسة محمد عبدالله بن محمد الضويحي للتجارة,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,3,2,0,4000.0,0
Salesperson,2022-12-21,شركة الفصل الخامس للتجارة,1,MA,Food Services,Riyadh,AL KHARJ,0,1,6,0,0,4500.0,0
Electrician,2022-12-21,شركة المطور العصري للمصاعد,1,SA,Technical Services,Makkah,JEDDAH,0,1,1,2,2,5000.0,0
Artist,2022-12-21,شركة لجين القمر للإستثمار,1,SA,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,0,2,5000.0,0
Switchboard Operator,2022-12-21,شركة الفصل الخامس للتجارة,1,MA,Food Services,Riyadh,AL KHARJ,0,1,4,0,1,4500.0,0
Writer,2022-12-22,شركة إرتقاء المتحدة لاجهزة السلامة,1,SA,Technical Services,Makkah,JEDDAH,0,1,1,2,1,4000.0,0
Engineer,2022-12-22,شركة جيزة العربية للأنظمة,1,MB,Technology and Communications,Tabuk,ABA AL QI,0,1,1,4,0,5000.0,0
Analyst,2022-12-22,شركة مجمع ابن سيناء الطبي العام,1,MA,Tertiary and Services,Hail,HAIL,0,1,3,0,0,7000.0,0
Auditor,2022-12-22,شركه كومل,1,SB,Food Services,Riyadh,AR RIYADH,0,1,1,2,2,6000.0,0
Manager,2022-12-22,شركه كومل,1,SB,Food Services,Riyadh,AR RIYADH,1,1,1,2,0,8000.0,0
Engineer,2022-12-22,شركة الانظمة التوافقية لتقنية المعلومات (شركة شخص واحد),1,SB,Technology and Communications,Riyadh,ABA ASLAB,1,1,1,2,0,7500.0,0
Switchboard Operator,2022-12-22,مصنع الرياض للاغذيه فرع شركه الرياض للصناعات الغذائيه,1,MC,Food Services,Riyadh,AR RIYADH,1,1,1,7,2,10000.0,0
Analyst,2022-12-22,شركة جيزة العربية للأنظمة,1,MB,Technology and Communications,Tabuk,ABA AL QI,1,1,1,2,0,7500.0,0
Engineer,2022-12-22,شركة جيزة العربية للأنظمة,1,MB,Technology and Communications,Tabuk,ABA AL QI,0,1,1,4,0,7500.0,0
Electrician,2022-12-22,شركة جيزة العربية للأنظمة,1,MB,Technology and Communications,Tabuk,ABA AL QI,0,1,1,4,0,7500.0,0
Technician,2022-12-22,شركة جيزة العربية للأنظمة,1,MB,Technology and Communications,Tabuk,ABA AL QI,0,1,1,7,2,10000.0,0
Accountant,2022-12-22,مكتب محمد يحي الشهراني للمحاسبه والمراجعه,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,2,0,1,6000.0,0
Dentist,2022-12-22,مجمع فيو لطب الاسنان,1,SB,Healthcare and Pharmaceuticals ,Asir,KHAMIS MUSHAYT,1,1,1,0,1,4000.0,0
Salesperson,2022-12-22,مؤسسة قيادة المباني للمقاولات,1,SB,Construction and Real Estate,Riyadh,AR RIYADH,0,1,6,0,2,4000.0,0
Writer,2022-12-22,مصنع الرياض للاغذيه فرع شركه الرياض للصناعات الغذائيه,1,MC,Food Services,Riyadh,AR RIYADH,1,1,1,0,0,5600.0,0
Salesperson,2022-12-22,شركة امن انماء التجارية,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,3,0,2,4000.0,0
Analyst,2022-12-22,مصنع الرياض للاغذيه فرع شركه الرياض للصناعات الغذائيه,1,MC,Food Services,Riyadh,AR RIYADH,1,1,1,2,0,8500.0,0
Analyst,2022-12-22,شركة جيزة العربية للأنظمة,1,MB,Technology and Communications,Tabuk,ABA AL QI,1,1,2,4,2,8000.0,0
Secretary,2022-12-22,مؤسسة عبر السوق لتقنية المعلومات,1,SA,Tertiary and Services,Makkah,JEDDAH,0,1,1,0,1,5000.0,0
Analyst,2022-12-22,شركة فاستك للمقاولات المحدودة شركة شخص واحد,1,SB,Construction and Real Estate,Eastern,AL KHOBAR,1,1,1,0,2,3500.0,0
Administrative Assistant,2022-12-22,شركة اركي المحدودة شركة شخص واحد,1,MA,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Technician,2022-12-22,شركة الضبيب والسليم لاصحابها خليفه الضبيب وحمد السليم,1,MC,Technology and Communications,Eastern,AL KHOBAR,0,1,1,0,0,5000.0,0
Administrative Assistant,2022-12-22,شركة خطوة الطبية,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,2,1,6000.0,0
